Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,HI_Islander_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Signs_Impairment_Disability,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-19-0000-2020-cfe,Officer,CA0190000,male,black,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-cfe,Officer,CA0190000,male,hispanic,,,51_55,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-cfe,Officer,CA0190000,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-cfe,Officer,CA0190000,male,white,,,51_55,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-d60,Civilian,CA0190000,male,black,,,31_35,TRUE,serious_injury,"bone_fracture, internal_injury, bruised",critial_injuries,FALSE,"front_upper_chest, arms_hands",FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2020-d60,Officer,CA0190000,male,white,,,31_35,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-d60,Officer,CA0190000,male,white,,,31_35,TRUE,injury,bruised,treated_at_facility_released,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-d60,Officer,CA0190000,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-d60,Officer,CA0190000,male,white,,,26_30,TRUE,injury,bruised,treated_at_facility_released,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-da5,Civilian,CA0190000,male,black,,,21_25,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,245(A)(2) ASLT W/FIREARM ON PERSON,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0000-2020-da5,Officer,CA0190000,male,other,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,"threat_of_firearm, discharge_of_firearm_miss",TRUE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-0000-2020-db1,Civilian,CA0190000,male,white,,,31_35,TRUE,serious_injury,internal_injury,critial_injuries,FALSE,"head, front_upper_chest, arms_hands",TRUE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,erratic,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2020-db1,Officer,CA0190000,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-db1,Officer,CA0190000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-0000-2020-dbf,Civilian,CA0190000,male,hispanic,,,18_20,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,29800(A)(1) FELON/ETC POSS/ETC F/ARM,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0000-2020-dbf,Officer,CA0190000,male,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-e3a,Civilian,CA0190000,male,black,,,46_50,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, rear_lower_back",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE, ,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-19-0000-2020-e3a,Officer,CA0190000,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-e42,Civilian,CA0190000,male,hispanic,,,31_35,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"head, front_upper_chest, arms_hands, front_legs, rear_legs",TRUE,"chemical_spray, other_physical_contact, electronic_device, other_control_hold",TRUE,"other_control_hold, other_physical_contact, chemical_spray, electronic_device",FALSE,FALSE,drug_impairment,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,other_dangerous_weapon,,TRUE,assaultive,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-19-0000-2020-e42,Officer,CA0190000,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-e42,Officer,CA0190000,male,other,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-e42,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-e42,Officer,CA0190000,male,hispanic,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-e42,Officer,CA0190000,male,asian,other_asian,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-e42,Officer,CA0190000,male,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-e42,Officer,CA0190000,male,asian,other_asian,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-e42,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-e42,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-e42,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-e5e,Civilian,CA0190000,male,white,,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, rear_upper_back, front_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE, ,TRUE,other_dangerous_weapon,,TRUE,life_threatening,deceased,TRUE,other_dangerous_weapon,,,,,
URSUS-19-0000-2020-e5e,Officer,CA0190000,male,white,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2020-eaf,Civilian,CA0190000,,,,,,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,TRUE, ,TRUE,firearm,,TRUE,life_threatening,fled,TRUE,,,,,,
URSUS-19-0000-2020-eaf,Officer,CA0190000,male,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-eaf,Officer,CA0190000,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-19-0000-2020-eb8,Civilian,CA0190000,male,hispanic,,,36_40,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"head, front_upper_chest, arms_hands",TRUE,"other_control_hold, other_physical_contact, electronic_device",TRUE,"other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,none,TRUE,245(A)(1) FORCE/ADW NOT FIREARM:GBI,TRUE,firearm,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2020-eb8,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,"head, front_upper_chest",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-eb8,Officer,CA0190000,male,hispanic,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-eb8,Officer,CA0190000,female,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-eb8,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-eb8,Officer,CA0190000,male,black,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2020-f0a,Civilian,CA0190000,,,,,,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,TRUE, ,TRUE,firearm,,TRUE,life_threatening,fled,FALSE,,,,,,
URSUS-19-0000-2020-f0a,Officer,CA0190000,male,hispanic,,,21_25,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,front_legs,,,TRUE,discharge_of_firearm_hit,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,FALSE,plainclothes
URSUS-19-0100-2020-bff,Civilian,CA0190100,female,hispanic,,,21_25,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,arms_hands,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,other_dangerous_weapon,,TRUE,passive_non_compliance,in_custody_other,FALSE,,,,,,
URSUS-19-0100-2020-bff,Officer,CA0190100,male,white,,,51_55,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-013A-2020-2b9,Civilian,CA019013A,,,,,,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,TRUE, ,TRUE,"firearm, other_dangerous_weapon, unknown",,TRUE,life_threatening,fled,FALSE,,,,,,
URSUS-19-013A-2020-2b9,Civilian,CA019013A,,,,,,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,FALSE, ,FALSE,,,TRUE,fleeing,fled,FALSE,,,,,,
URSUS-19-013A-2020-2b9,Civilian,CA019013A,,,,,,FALSE,,,,FALSE,,FALSE,discharge_of_firearm_miss,FALSE,,FALSE,TRUE,,FALSE, ,FALSE,,,FALSE,,fled,FALSE,,,,,,
URSUS-19-013A-2020-2b9,Officer,CA019013A,male,black,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance, defense",TRUE,plainclothes
URSUS-19-013A-2020-2b9,Officer,CA019013A,female,white,,,51_55,TRUE,injury,abrasion_laceration,treated_on_scene,FALSE,"front_lower_abdomen, arms_hands",,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,plainclothes
URSUS-19-0500-2020-255,Civilian,CA0190500,male,hispanic,,,61_65,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,other_dangerous_weapon,,TRUE,life_threatening,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-19-0500-2020-255,Officer,CA0190500,female,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,TRUE,"prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0500-2020-46d,Civilian,CA0190500,male,black,,,26_30,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,"head, arms_hands",FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-0500-2020-46d,Officer,CA0190500,male,hispanic,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0500-2020-46d,Officer,CA0190500,male,hispanic,,,31_35,TRUE,serious_injury,"abrasion_laceration, sprain",treated_at_facility_released,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0500-2020-830,Civilian,CA0190500,male,hispanic,,,26_30,TRUE,serious_injury,"abrasion_laceration, cut",treated_at_facility_released,FALSE,"head, neck_throat, front_lower_abdomen, arms_hands, front_legs",TRUE,"other_physical_contact, electronic_device, k_9_contact",TRUE,"other_physical_contact, electronic_device, k_9_contact",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,TRUE,unknown,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-0500-2020-830,Officer,CA0190500,female,hispanic,,,36_40,TRUE,injury,"abrasion_laceration, bruised",treated_on_scene,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-0500-2020-830,Officer,CA0190500,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-0500-2020-830,Officer,CA0197500,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0500-2020-ea4,Civilian,CA0190500,male,white,,,21_25,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,rear_lower_back,TRUE,"blunt_impact_weapon, electronic_device",TRUE,"blunt_impact_weapon, electronic_device",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,TRUE,"other_dangerous_weapon, unknown",,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-19-0500-2020-ea4,Officer,CA0190500,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0500-2020-ea4,Officer,CA0190500,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0700-2020-f4a,Civilian,CA0190700,male,hispanic,,,36_40,TRUE,serious_injury,gunshot_wound,critial_injuries,TRUE,"front_upper_chest, arms_hands, front_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,"drug_impairment, alcohol_impairment",TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,handgun,TRUE,fleeing,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0700-2020-f4a,Officer,CA0190700,male,hispanic,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0700-2020-f4a,Officer,CA0190700,female,other,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0700-2020-f4a,Officer,CA0190000,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0700-2020-f4a,Officer,CA0190000,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0700-2020-f4a,Officer,CA0190000,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0700-2020-f4a,Officer,CA0190000,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0900-2020-646,Civilian,CA0190900,male,hispanic,,,41_45,TRUE,death,"internal_injury, gunshot_wound",died_in_transit,FALSE,front_upper_chest,TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,FALSE, ,TRUE,knife_blade_stabbing,,TRUE,assaultive,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-19-0900-2020-646,Officer,CA0190900,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-0900-2020-a59,Civilian,CA0190900,male,hispanic,,,10_17,TRUE,death,gunshot_wound,died_in_transit,FALSE,not_applicable,TRUE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE, ,TRUE,firearm,handgun,TRUE,fleeing,suicide,TRUE,firearm,,,,,
URSUS-19-0900-2020-a59,Officer,CA0190900,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-0900-2020-a59,Officer,CA0190900,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-19-1800-2020-e62,Civilian,CA0191800,male,white,,,36_40,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, front_lower_abdomen",FALSE,"impact_projectile, discharge_of_firearm_hit",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,TRUE,mental_disability,FALSE, ,TRUE,"knife_blade_stabbing, other_dangerous_weapon",,TRUE,life_threatening,deceased,TRUE,"knife_blade_stabbing, other_dangerous_weapon",,,,,
URSUS-19-1800-2020-e62,Officer,CA0191800,male,black,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-1800-2020-e62,Officer,CA0191800,male,black,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-1800-2020-e62,Officer,CA0191800,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-2000-2020-b0a,Civilian,CA0192000,male,black,,,18_20,TRUE,serious_injury,"abrasion_laceration, dislocation",treated_at_facility_released,TRUE,"rear_upper_back, front_legs",FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,FALSE,211 ROBBERY,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-19-2000-2020-b0a,Officer,CA0192000,male,hispanic,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-19-2000-2020-b0a,Officer,CA0192000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-19-2000-2020-b35,Civilian,CA0192000,male,hispanic,,,26_30,TRUE,serious_injury,abrasion_laceration,treated_at_facility_released,FALSE,"head, rear_upper_back, rear_lower_back, arms_hands",FALSE,"other_control_hold, blunt_impact_weapon, chemical_spray, electronic_device",TRUE,"other_control_hold, blunt_impact_weapon, chemical_spray, electronic_device",FALSE,FALSE,drug_impairment,FALSE,422(A) THRTN CRIME:INT:TERRORIZE,TRUE,knife_blade_stabbing,,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-19-2000-2020-b35,Officer,CA0192000,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-2000-2020-b35,Officer,CA0192000,male,white,,,51_55,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-2000-2020-b35,Officer,CA0192000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-2200-2020-8a8,Civilian,CA0192200,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,29800(A)(1) FELON/ETC POSS/ETC F/ARM,TRUE,firearm,handgun,TRUE,fleeing,in_custody_other,TRUE,firearm,,,,,
URSUS-19-2200-2020-8a8,Officer,CA0192200,male,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistance, defense",TRUE,tactical
URSUS-19-2200-2020-8a8,Officer,CA0192200,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistance, defense",TRUE,tactical
URSUS-19-2400-2020-6c1,Civilian,CA0192400,male,hispanic,,,46_50,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,head,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,459 BURGLARY,FALSE,,,FALSE,,in_custody_other,FALSE,,,,,,
URSUS-19-2400-2020-6c1,Officer,CA0192400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-19-2400-2020-ebc,Civilian,CA0192400,male,hispanic,,,56_60,FALSE,,,,FALSE,not_applicable,FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,none,TRUE,459 BURGLARY,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-19-2400-2020-ebc,Officer,CA0192400,male,white,,,46_50,TRUE,serious_injury,"sprain, dislocation",treated_at_facility_released,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-2400-2020-ebc,Officer,CA0192400,male,asian,other_asian,,36_40,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
