Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,HI_Islander_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Signs_Impairment_Disability,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-19-0000-2021-033,Officer,CA0190000,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,tactical
URSUS-19-0000-2021-03b,Civilian,CA0190000,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,,TRUE,firearm,handgun,TRUE,fleeing,none_of_these,TRUE,firearm,,,,,
URSUS-19-0000-2021-03b,Officer,CA0190000,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, defense",TRUE,patrol_uniform
URSUS-19-0000-2021-03b,Officer,CA0190000,male,asian,other_asian,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, defense",TRUE,patrol_uniform
URSUS-19-0000-2021-03b,Officer,CA0190000,female,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, defense",TRUE,patrol_uniform
URSUS-19-0000-2021-042,Civilian,CA0190000,male,black,,,31_35,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,TRUE,firearm,rifle,TRUE,assaultive,none_of_these,TRUE,firearm,,,,,
URSUS-19-0000-2021-042,Officer,CA0190000,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-042,Officer,CA0190000,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-046,Civilian,CA0190000,male,hispanic,,,21_25,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,head,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,245(A)(2) ASLT W/FIREARM ON PERSON,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0000-2021-046,Officer,CA0190000,male,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,tactical
URSUS-19-0000-2021-046,Officer,CA0190000,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,tactical
URSUS-19-0000-2021-08d,Civilian,CA0190000,male,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,,TRUE,firearm,handgun,TRUE,assaultive,none_of_these,TRUE,firearm,,,,,
URSUS-19-0000-2021-08d,Officer,CA0190000,male,white,,,51_55,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-0e5,Civilian,CA0190000,male,hispanic,,,31_35,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,245(D)(1) ASLT PO W/FIREARM,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0000-2021-0e5,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-0e5,Officer,CA0190000,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-112,Civilian,CA0190000,male,white,,,46_50,TRUE,death,gunshot_wound,died_in_transit,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,TRUE,knife_blade_stabbing,,TRUE,assaultive,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-19-0000-2021-112,Officer,CA0190000,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-112,Officer,CA0190000,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-112,Officer,CA0190000,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-115,Civilian,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,,TRUE,firearm,handgun,TRUE,life_threatening,none_of_these,TRUE,firearm,,,,,
URSUS-19-0000-2021-115,Civilian,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,,TRUE,firearm,handgun,TRUE,life_threatening,none_of_these,TRUE,firearm,,,,,
URSUS-19-0000-2021-115,Officer,CA0190000,male,white,,,46_50,TRUE,serious_injury,gunshot_wound,precautionary_measure_only,FALSE,head,,,TRUE,discharge_of_firearm_hit,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-115,Officer,CA0190000,male,hispanic,,,31_35,TRUE,injury,"abrasion_laceration, sprain, bruised",treated_on_scene,FALSE,"arms_hands, front_legs",,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-117,Civilian,CA0190000,male,hispanic,,,56_60,TRUE,serious_injury,"bone_fracture, bruised",critial_injuries,FALSE,head,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,"mental_disability, erratic",TRUE,69(A) OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2021-117,Officer,CA0190000,male,white,,,26_30,TRUE,injury,bruised,treated_on_scene,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-1f5,Civilian,CA0190000,male,hispanic,,,36_40,FALSE,,,,TRUE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,erratic,TRUE,245 ASSAULT W/DEADLY WEAPON,FALSE,,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0000-2021-1f5,Officer,CA0190000,male,asian,vietnamese,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-276,Civilian,CA0190000,male,black,,,41_45,TRUE,serious_injury,"abrasion_laceration, obvious_disfigurement, cut, bruised",other_circumstance,FALSE,arms_hands,FALSE,"k_9_contact, other_control_hold",TRUE,"other_control_hold, k_9_contact",FALSE,FALSE,none,FALSE,29800(A)(1) FELON/ETC POSS/ETC F/ARM,TRUE,firearm,handgun,TRUE,active_resistance,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0000-2021-276,Officer,CA0190000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,tactical
URSUS-19-0000-2021-2cf,Civilian,CA0190000,male,hispanic,,,26_30,TRUE,injury,gunshot_wound,treated_at_facility_released,FALSE,front_legs,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,FALSE,,TRUE,firearm,,TRUE,fleeing,none_of_these,FALSE,,,,,,
URSUS-19-0000-2021-2cf,Officer,CA0190000,male,hispanic,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape",TRUE,plainclothes
URSUS-19-0000-2021-312,Civilian,CA0190000,male,hispanic,,,61_65,TRUE,death,gunshot_wound,died_in_transit,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,FALSE,,TRUE,firearm,,TRUE,life_threatening,deceased,FALSE,,,,,,
URSUS-19-0000-2021-312,Officer,CA0190000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, defense",TRUE,patrol_uniform
URSUS-19-0000-2021-32f,Civilian,CA0190000,male,hispanic,,,26_30,TRUE,injury,"abrasion_laceration, gunshot_wound",treated_at_facility_released,FALSE,head,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,"alcohol_impairment, erratic",TRUE,245 ADW PEACE OFFICER/FIREMAN,TRUE,other_dangerous_weapon,,TRUE,life_threatening,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-19-0000-2021-32f,Officer,CA0190000,male,hispanic,,,26_30,TRUE,injury,"internal_injury, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"neck_throat, rear_lower_back, arms_hands, front_legs",,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-32f,Officer,CA0190000,male,hispanic,,,46_50,TRUE,injury,"internal_injury, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"neck_throat, rear_lower_back, arms_hands, front_legs",,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-374,Civilian,CA0190000,male,hispanic,,,10_17,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,arms_hands,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,TRUE,,FALSE,,,TRUE,assaultive,none_of_these,FALSE,,,,,,
URSUS-19-0000-2021-374,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-19-0000-2021-374,Officer,CA0190000,female,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-19-0000-2021-3b5,Civilian,CA0190000,male,white,,,46_50,TRUE,serious_injury,"abrasion_laceration, obvious_disfigurement, cut, bruised",treated_at_facility_released,FALSE,"head, arms_hands",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,drug_impairment,FALSE,245(A)(2) ASLT W/FIREARM ON PERSON,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2021-3b5,Officer,CA0190000,male,hispanic,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,tactical
URSUS-19-0000-2021-3c9,Civilian,CA0190000,male,hispanic,,,31_35,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, rear_upper_back",FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,erratic,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,FALSE,,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2021-3c9,Officer,CA0190000,male,hispanic,,,26_30,TRUE,serious_injury,"unconscious, concussion, bruised",treated_at_facility_released,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-3c9,Officer,CA0190000,male,hispanic,,,31_35,TRUE,serious_injury,"concussion, abrasion_laceration, bruised",treated_at_facility_released,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-3c9,Officer,CA0190000,male,hispanic,,,36_40,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-0000-2021-3c9,Officer,CA0190000,male,hispanic,,,31_35,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-19-0000-2021-3c9,Officer,CA0190000,male,hispanic,,,36_40,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-3c9,Officer,CA0190000,male,hispanic,,,31_35,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-3cc,Civilian,CA0190000,female,hispanic,,,36_40,TRUE,death,gunshot_wound,died_in_transit,FALSE,head,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,,TRUE,knife_blade_stabbing,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-19-0000-2021-3cc,Civilian,CA0190000,male,hispanic,,,21_25,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,,FALSE,,,TRUE,life_threatening,none_of_these,FALSE,,,,,,
URSUS-19-0000-2021-3cc,Officer,CA0190000,male,hispanic,,,21_25,TRUE,serious_injury,stabbing_wound,treated_at_facility_released,FALSE,head,,,TRUE,"knife_blade_stabbing, threat_of_firearm",FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-3e2,Civilian,CA0190000,male,hispanic,,,51_55,TRUE,injury,"abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, arms_hands",FALSE,"other_physical_contact, other_control_hold",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,alcohol_impairment,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,knife_blade_stabbing,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2021-3e2,Civilian,CA0190000,male,hispanic,,,21_25,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, rear_upper_back, arms_hands",FALSE,"blunt_impact_weapon, other_physical_contact",TRUE,"other_physical_contact, blunt_impact_weapon",FALSE,FALSE,alcohol_impairment,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,knife_blade_stabbing,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2021-3e2,Officer,CA0190000,male,white,,,26_30,TRUE,serious_injury,"concussion, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, front_lower_abdomen, rear_lower_back, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-44b,Civilian,CA0190000,male,black,,,26_30,TRUE,serious_injury,"abrasion_laceration, obvious_disfigurement, cut, bruised",treated_at_facility_released,FALSE,arms_hands,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,29800(A)(1) FELON/ETC POSS/ETC F/ARM,TRUE,firearm,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2021-44b,Officer,CA0190000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance, defense",TRUE,tactical
URSUS-19-0000-2021-453,Civilian,CA0190000,male,asian,filipino,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,FALSE,,FALSE,,,TRUE,assaultive,none_of_these,TRUE,knife_blade_stabbing,,,,,
URSUS-19-0000-2021-453,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-19-0000-2021-453,Officer,CA0190000,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-19-0000-2021-4ae,Civilian,CA0190000,male,hispanic,,,26_30,TRUE,serious_injury,"abrasion_laceration, obvious_disfigurement, cut, bruised",treated_at_facility_released,FALSE,arms_hands,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,187(A) MURDER:FIRST DEGREE,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2021-4ae,Officer,CA0190000,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance, defense",TRUE,tactical
URSUS-19-0000-2021-4f4,Civilian,CA0190000,male,hispanic,,,26_30,TRUE,serious_injury,"abrasion_laceration, obvious_disfigurement, cut, bruised",treated_at_facility_released,FALSE,"arms_hands, front_legs",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,29800(A)(1) FELON/ETC POSS/ETC F/ARM,TRUE,firearm,handgun,TRUE,active_resistance,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0000-2021-4f4,Officer,CA0190000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,tactical
URSUS-19-0000-2021-554,Civilian,CA0190000,male,hispanic,,,26_30,TRUE,serious_injury,"abrasion_laceration, obvious_disfigurement, cut, bruised",other_circumstance,FALSE,arms_hands,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,664/187(A) ATT MURDER:PREMEDITATED,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-19-0000-2021-554,Officer,CA0190000,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,tactical
URSUS-19-0000-2021-5b9,Civilian,CA0190000,male,hispanic,,,26_30,TRUE,serious_injury,"abrasion_laceration, obvious_disfigurement, cut",treated_at_facility_released,FALSE,"front_legs, rear_legs",FALSE,"other_control_hold, k_9_contact",TRUE,"other_control_hold, k_9_contact",FALSE,FALSE,none,FALSE,29800(A)(1) FELON/ETC POSS/ETC F/ARM,TRUE,firearm,handgun,TRUE,active_resistance,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0000-2021-5b9,Officer,CA0190000,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,tactical
URSUS-19-0000-2021-600,Civilian,CA0190000,male,white,,,26_30,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,FALSE,,FALSE,,handgun,TRUE,assaultive,none_of_these,TRUE,firearm,,,,,
URSUS-19-0000-2021-600,Officer,CA0190000,female,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-600,Officer,CA0190000,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-625,Civilian,CA0190000,male,black,,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, rear_upper_back, front_lower_abdomen, rear_lower_back, arms_hands, front_legs, rear_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,TRUE,firearm,,TRUE,life_threatening,deceased,FALSE,,,,,,
URSUS-19-0000-2021-625,Officer,CA0190000,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-625,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-625,Officer,CA0190000,female,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-694,Civilian,CA0190000,male,white,,,31_35,TRUE,death,gunshot_wound,died_in_transit,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,TRUE,firearm,shotgun,TRUE,life_threatening,none_of_these,TRUE,firearm,,,,,
URSUS-19-0000-2021-694,Officer,CA0190000,male,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-694,Officer,CA0190000,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-6a4,Civilian,CA0190000,male,hispanic,,,10_17,TRUE,serious_injury,"abrasion_laceration, obvious_disfigurement, cut, bruised",treated_at_facility_released,FALSE,"arms_hands, front_legs, rear_legs",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,29610(A) MNR POSS HANDGUN,TRUE,firearm,handgun,TRUE,active_resistance,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0000-2021-6a4,Officer,CA0190000,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,tactical
URSUS-19-0000-2021-6b2,Civilian,CA0190000,male,hispanic,,,26_30,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,head,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,TRUE,firearm,handgun,TRUE,assaultive,none_of_these,TRUE,firearm,,,,,
URSUS-19-0000-2021-6b2,Officer,CA0190000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-6b2,Officer,CA0190000,male,hispanic,,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-749,Civilian,CA0190000,male,white,,,41_45,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,front_legs,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,245(B) ASLT PRSN:SEMIAUTO F/ARM,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-19-0000-2021-749,Officer,CA0190000,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-19-0000-2021-74d,Civilian,CA0190000,male,hispanic,,,21_25,TRUE,serious_injury,gunshot_wound,precautionary_measure_only,FALSE,rear_upper_back,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,,TRUE,firearm,handgun,TRUE,assaultive,none_of_these,TRUE,firearm,,,,,
URSUS-19-0000-2021-74d,Officer,CA0190000,male,asian,chinese,,36_40,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,TRUE,,,,,,,,,,,,,TRUE,"affect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-19-0000-2021-7bb,Civilian,CA0190000,male,black,,,10_17,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,245 ADW PEACE OFFICER/FIREMAN,FALSE,,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
